13293,231,12,118,1,71,P,,IM-00013293,N,PCI Geotematics,PCI Geotematics,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13294,231,12,7,1,82,P,,IM-00013294,N,Alcatel 4715,Alcatel 4715,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13295,231,12,7,1,82,P,,IM-00013295,N,Alcatel 4740 Network Manager Center,Alcatel 4740 Network Manager Center,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13296,231,12,7,1,82,P,,IM-00013296,N,Alcatel 4740 Performance,Alcatel 4740 Performance,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13297,231,12,8,1,83,P,,IM-00013297,N,Anritsu Electronic Measuring instru.,Anritsu Electronic Measuring instru.,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13298,231,12,8,1,83,P,,IM-00013298,N,Anritsu Site Master software tool 6.1,Anritsu Site Master software tool 6.1,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13299,231,12,87,1,6,P,,IM-00013299,N,Act view/HP open view,Act view/HP open view,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13300,231,12,87,1,6,P,,IM-00013300,N,Alcatel 4400 Information,Alcatel 4400 Information,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13301,231,12,87,1,88,P,,IM-00013301,N,OR Manager,OR Manager,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13302,231,12,87,1,88,P,,IM-00013302,N,Open Links,Open Links,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13303,231,12,39,1,93,P,,IM-00013303,N,Prism Lite,Prism Lite,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13304,231,12,87,1,86,P,,IM-00013304,N,Pathloss V4.0,Pathloss V4.0,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13305,231,12,87,1,93,P,,IM-00013305,N,RC-100WL,RC-100WL,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13306,231,12,87,1,6,P,,IM-00013306,N,RAD Installation and Operation 1998,RAD Installation and Operation 1998,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13307,231,12,87,1,91,P,,IM-00013307,N,Racal Mirra Voice Recorder,Racal Mirra Voice Recorder,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13308,231,12,87,1,6,P,,IM-00013308,N,RAD Installation and Operation 1997,RAD Installation and Operation 1997,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13309,231,12,87,1,6,P,,IM-00013309,N,8237 Stackable Ethernet Hub 10BASE-T,8237 Stackable Ethernet Hub 10BASE-T,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13310,231,12,87,1,6,P,,IM-00013310,N,AEC DOC Tarapoa,AEC DOC Tarapoa,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13311,231,12,87,1,6,P,,IM-00013311,N,Ascend Communications global sales accele.,Ascend Communications global sales accele.,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13312,231,12,87,1,6,P,,IM-00013312,N,Att,Att,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13313,231,12,87,1,6,P,,IM-00013313,N,AVL  Software y Documentación,AVL  Software y Documentación,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13314,231,12,87,1,6,P,,IM-00013314,N,Breezecom,Breezecom,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13315,231,12,87,1,6,P,,IM-00013315,N,Build Plans With LDRPS/ Licencia 1/CD 1/Max Bravo,Build Plans With LDRPS/ Licencia 1/CD 1/Max Bravo,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13316,231,12,87,1,6,P,,IM-00013316,N,Cisco 2500 Series Hardware Installation,Cisco 2500 Series Hardware Installation,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13317,231,12,87,1,6,P,,IM-00013317,N,Cisco Documentation,Cisco Documentation,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13318,231,12,87,1,6,P,,IM-00013318,N,Cisco Sales,Cisco Sales,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13319,231,12,87,1,6,P,,IM-00013319,N,Cisco Support solutions,Cisco Support solutions,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13320,231,12,87,1,6,P,,IM-00013320,N,Citrix ICA Clients,Citrix ICA Clients,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13321,231,12,87,1,6,P,,IM-00013321,N,Cisco Wan Interface Cards Hardware Installation Guide,Cisco Wan Interface Cards Hardware Installation Guide,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13322,231,12,87,1,6,P,,IM-00013322,N,Cisco Unive cd Vol 3,Cisco Unive cd Vol 3,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13323,231,12,87,1,6,P,,IM-00013323,N,Configuration Guide For PostMaster Products,Configuration Guide For PostMaster Products,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
